PRODUCT,IMAGE,specification
lenovo miix 510,https://cdn1.smartprix.com/rx-idjLHf7sG-w103-h125/lenovo-v130-81hn00fr.jpg,lenovo intelcorei36100u6thgen 4gbram 1tbhdd nossd intelhd620 15.6 dos 28900
lenovo thinkpad e431,https://cdn1.smartprix.com/rx-i3y6urtEl-w103-h125/lenovo-g50-80-80e502.jpg,lenovo intelcorei5 4gbram 1tbhdd nossd intelhdgraphics5500 15.6 dos 28899
lenovo b40-70,https://cdn1.smartprix.com/rx-irAxqpqR9-w103-h125/lenovo-g50-80-80e503.jpg,lenovo intelcorei34thgen 4gbram 1tbhdd nossd intelhdgraphics5500 15.6 dos 28898
lenovo thinkpad e430,https://cdn1.smartprix.com/rx-ixp5UpqRf-w103-h125/lenovo-essential-g58.jpg,lenovo intelcorei32ndgen 2gbram 500gb nossd intelhdgraphics4000 15.6 dos 28890
lenovo flex 10 laptop,https://cdn1.smartprix.com/rx-iOEv9NFKu-w103-h125/lenovo-b40-70-notebo.jpg,lenovo intelceleron 2gbram 500gb nossd intelhdgraphics4400 13.86 dos 28875
lenovo z50-70,https://cdn1.smartprix.com/rx-iRHMk65Yx-w103-h125/lenovo-essential-g-s.jpg,lenovo intelcorei74thgen 8gbram 500gb nossd 512mbamdgraphicscard 15.6 windows7 28875
lenovo essential g580,https://cdn1.smartprix.com/rx-iQnEq7let-w103-h125/lenovo-g50-70-59-413.jpg,lenovo intelpentium2ndgen 2gbram 500gb nossd intelhdgraphics4400 15.6 dos 28789
lenovo ideapad 110,https://cdn1.smartprix.com/rx-imKgYfnL0-w103-h125/lenovo-g50-45-notebo.jpg,lenovo intelcorei36thgen 4gbram 1tbhdd nossd 2gbamdgraphicscard 15.6 dos 28749
lenovo g50-80,https://cdn1.smartprix.com/rx-iR5DvOJrH-w103-h125/lenovo-ideapad-330-8.jpg,lenovo intelcorei55thgen 4gbram 1tbhdd nossd intelhdgraphics620 15.6 windows10 28634
lenovo l340 81lg0094in laptop,https://cdn1.smartprix.com/rx-iohkEnGQj-w103-h125/lenovo-ideapad-130-1.jpg,lenovo intelcorei58thgen 8gbram 1tbhdd nossd intelhd520 15.6 windows10 28598
lenovo ideapad s215,https://cdn1.smartprix.com/rx-iOLlpJQ1V-w103-h125/lenovo-g-50-70-noteb.jpg,lenovo amdapu 2gbram 500gb nossd intelhdgraphics4000 15.6 windows8 28500
lenovo yangtian v110 laptop,https://cdn1.smartprix.com/rx-iKperl1Rl-w103-h125/lenovo-ideapad-s145.jpg,lenovo intelceleron 4gbram 1tbhdd nossd intelhd620 15.6 windows10 28500
lenovo thinkpad x131e,https://cdn1.smartprix.com/rx-iQlwm98Vy-w103-h125/lenovo-essential-g58.jpg,lenovo amdapu 4gbram 500gb nossd intelhdgraphics3000 15.6 dos 28500
lenovo legion y520,https://cdn1.smartprix.com/rx-iaMl9mwae-w103-h125/lenovo-v130-15ikb-81.jpg,lenovo intelcorei77700hq7thgen 8gbram 1tbhdd nossd intelhd520 15.6 dos 28500
lenovo thinkpad x1 carbon,https://cdn1.smartprix.com/rx-imGAJ3p7Q-w103-h125/lenovo-ideapad-110-8.jpg,lenovo intelcorei58thgen 8gbram 1tbhdd nossd r4radiongraphic 15.6 windows10 28500
lenovo z50-70 notebook,https://cdn1.smartprix.com/rx-iHMrgMob3-w103-h125/lenovo-g50-45-laptop.jpg,lenovo intelcorei5 4gbram 500gb nossd 2gbgraphicscard 15.6 windows8 28499
lenovo g50-80,https://cdn1.smartprix.com/rx-ieM0cZafg-w103-h125/lenovo-ideapad-330-8.jpg,lenovo intelcorei35thgen 4gbram 1tbhdd nossd intelintegratedhd620 15.6 dos 28490
lenovo thinkpad e570,https://cdn1.smartprix.com/rx-iMt4UbQU2-w103-h125/lenovo-ideapad-s210.jpg,lenovo intelcorei77thgen 8gbram 500gb nossd intelhdgraphics 11.6 windows8 28490
lenovo ideapad 330s,https://cdn1.smartprix.com/rx-iMxTcWCUk-w103-h125/lenovo-ideapad-310-8.jpg,lenovo intel8250ucorei58thgen 8gbram 1tbhdd nossd intelhd 15.6 dos 28489
lenovo legion y520-15ikbn,https://cdn1.smartprix.com/rx-igdQ3w9n1-w103-h125/lenovo-essential-g57.jpg,lenovo intelcorei57thgen 8gbram 320gbhdd nossd integratedhdgraphics3000 15.6 dos 28340
lenovo ideapad 330,https://cdn1.smartprix.com/rx-i0dsOi2Cy-w103-h125/lenovo-ideapad-320-8.jpg,lenovo intelcorei58thgen 8gbram 1tbhdd nossd intelhd520 15.6 dos 28250
lenovo ideapad 100 15iby laptop,https://cdn1.smartprix.com/rx-iWxXqJfG5-w103-h125/lenovo-essential-g56.jpg,lenovo intelceleron2ndgen 2gbram 500gb nossd intelhdgraphics3000 15.6 windows7 28228
lenovo thinkpad e14 20ras0f600 laptop,https://cdn1.smartprix.com/rx-icNG0UsKx-w103-h125/lenovo-ideapad-s400.jpg,lenovo intelcorei510thgen 8gbram 500gb nossd integratedgraphics 14.0 windows8 28206
lenovo essential g580,https://cdn1.smartprix.com/rx-iR6qkGvZm-w103-h125/lenovo-g50-80-80e503.jpg,lenovo intelcorei32ndgen 4gbram 500gb nossd intelhdgraphics5500 15.6 windows10 28200
lenovo ideapad 330e,https://cdn1.smartprix.com/rx-iWaCqeHLA-w103-h125/lenovo-ideapad-110-8.jpg,lenovo intelcorei37thgen 4gbram 1tbhdd nossd 2gbamdgraphicscard 15.6 dos 28190
lenovo ideapad 510,https://cdn1.smartprix.com/rx-iErExhj3W-w103-h125/lenovo-essential-g58.jpg,lenovo intelcorei77thgen 8gbram 1tbhdd nossd intelhdgraphics 15.6 windows8 28190
lenovo ideapad 320,https://cdn1.smartprix.com/rx-isptv0EUY-w103-h125/lenovo-81f8001cin-la.jpg,lenovo intelcorei36thgen 8gbram 1tbhdd nossd integratedgraphics 14.0 windows10 28173
lenovo thinkpad e450,https://cdn1.smartprix.com/rx-il0SGU5dx-w103-h125/lenovo-yangtian-v110.jpg,lenovo intel5thgencorei5 4gbram 500gb nossd intelintegratedgraphics 14.1 windows10 28059
lenovo thinkpad l470,https://cdn1.smartprix.com/rx-iSThquESM-w103-h125/lenovo-ideapad-320-8.jpg,lenovo intelcorei57thgen 4gbram 1tbhdd nossd 2gbamdgraphicscard 15.6 dos 28052
lenovo thinkpad e480,https://cdn1.smartprix.com/rx-iWNFHUYsf-w103-h125/lenovo-ideapad-310-8.jpg,lenovo intelcorei78550u8thgen 8gbram 1tbhdd nossd intelhd520 15.6 windows10 28045
lenovo b50-70 notebook,https://cdn1.smartprix.com/rx-ia8QgzilW-w103-h125/lenovo-ideapad-330-8.jpg,lenovo intelcorei54thgen 8gbram 1tbhdd nossd 512mbintelgraphicscard 15.6 windows10 28016
lenovo ideapad 330-15ikb,https://cdn1.smartprix.com/rx-iQMiSKbFs-w103-h125/lenovo-v130-81hq00fl.jpg,lenovo intelcorei37thgen 8gbram 1tbhdd nossd intelhd520 14.0 dos 28000
lenovo s20-30,https://cdn1.smartprix.com/rx-iPpULxpuB-w103-h125/lenovo-essential-b59.jpg,lenovo intelceleron4thgen 2gbram 500gb nossd intelhdgraphics4000 15.6 dos 27999
lenovo legion y530,https://cdn1.smartprix.com/rx-igPfeIAMb-w103-h125/lenovo-thinkpad-x131.jpg,lenovo intelcorei78thgen 8gbram 320gbhdd nossd amdradeonhd7340 11.6 dos 27999
lenovo ideapad 320,https://cdn1.smartprix.com/rx-iSSkA5JKh-w103-h125/lenovo-ideapad-330-1.jpg,lenovo intelcorei77thgen 8gbram 1tbhdd nossd amdradeonr4 15.6 windows10 27999
lenovo ideapad 15imh05 81y400buin gaming laptop,https://cdn1.smartprix.com/rx-iOhwQnA0Y-w103-h125/lenovo-ideapad-330-8.jpg,lenovo intelcorei510thgen 8gbram 1tbhdd nossd amdradeonr4 15.6 windows10 27999
lenovo thinkpad x280,https://cdn1.smartprix.com/rx-i8WGgjVOd-w103-h125/lenovo-ideapad-s145.jpg,lenovo intelcorei58thgen 16gbram 1tbhdd nossd inteluhd620 15.6 dos 27990
lenovo ideapad 330s,https://cdn1.smartprix.com/rx-iBhr6zXNn-w103-h125/lenovo-ideapad-110-8.jpg,lenovo intelcorei58thgen 8gbram 1tbhdd nossd amdradeonr5 15.6 windows10 27990
lenovo ideapad 330,https://cdn1.smartprix.com/rx-iVhNA6ClL-w103-h125/lenovo-ideapad-320-8.jpg,lenovo amda6-9225 8gbram 1tbhdd nossd intelhd520 15.6 dos 27990
lenovo legion y540,https://cdn1.smartprix.com/rx-iUpO7Rak3-w103-h125/lenovo-ideapad-330-8.jpg,lenovo intelcorei59thgen 8gbram 1tbhdd nossd intelhd620 15.6 windows10 27990
lenovo ideapad 3 15iil05 81we004win laptop,https://cdn1.smartprix.com/rx-idbtxtB1j-w103-h125/lenovo-v145-81mta000.jpg,lenovo intelcorei510thgen 8gbram 1tbhdd nossd amdradeonintegrated 15.6 windows10 27970
lenovo ideapad 520,https://cdn1.smartprix.com/rx-iQbBPmv0a-w103-h125/lenovo-ideapad-130-8.jpg,lenovo intelcorei77thgen 16gbram 1tbhdd nossd intelhd620 15.6 windows10 27944
lenovo ideapad 320,https://cdn1.smartprix.com/rx-isceTyyYa-w103-h125/lenovo-ideapad-330-8.jpg,lenovo intelcorei37thgen 8gbram 1tbhdd nossd amdradeonr4 15.6 windows10 27718
lenovo ideapad s210 t,https://cdn1.smartprix.com/rx-ikE7iNFHM-w103-h125/lenovo-g50-70-notebo.jpg,lenovo intelceleron 2gbram 1tbhdd nossd intelhdgraphics4400 15.6 windows8 27599
lenovo g50 notebook,https://cdn1.smartprix.com/rx-inEDPGu0O-w103-h125/lenovo-g50-80-80e502.jpg,lenovo intelpentium4thgen 4gbram 1tbhdd nossd 2gbgraphicscard 15.6 dos 27599
lenovo ideapad 330 81de033vin laptop,https://cdn1.smartprix.com/rx-iaYZC03dG-w103-h125/lenovo-ideapad-120s.jpg,lenovo intelcorei37thgen 8gbram 1tbhdd nossd intelhd505 11.6 windows10 27590
lenovo ideapad s340 81nb00f6in laptop,https://cdn1.smartprix.com/rx-iPLTDhKUM-w103-h125/lenovo-ideapad-3-15a.jpg,lenovo amdryzen53rdgen 8gbram 1tbhdd nossd amdradeon 15.6 windows10 27573
lenovo essential g500,https://cdn1.smartprix.com/rx-ipNfGvKcv-w103-h125/lenovo-essential-g50.jpg,lenovo intelpentium 2gbram 500gb nossd intelhdgraphics4000 15.6 windows8 27500
lenovo ideapad s340-14api,https://cdn1.smartprix.com/rx-iYpNgrM6o-w103-h125/lenovo-ideapad-130-1.jpg,lenovo amdryzen3 8gbram 1tbhdd nossd intelhd520 15.6 windows10 27500
lenovo thinkbook 14 laptop,https://cdn1.smartprix.com/rx-icks8oALv-w103-h125/lenovo-ideapad-s210.jpg,lenovo intelcorei58thgen 8gbram 500gb nossd intelhdgraphics 11.6 windows8 27500
lenovo ideapad 330,https://cdn1.smartprix.com/rx-i6kHWvaye-w103-h125/lenovo-ideapad-110-8.jpg,lenovo intelceleron 4gbram 1tbhdd nossd 2gbamdgraphicscard 15.6 dos 27499
lenovo thinkpad e490,https://cdn1.smartprix.com/rx-i1cNpxcdL-w103-h125/lenovo-ideapad-320-8.jpg,lenovo intelcorei58thgen 8gbram 1tbhdd nossd intelhd520 15.6 dos 27495
lenovo ideapad 300,https://cdn1.smartprix.com/rx-ioXutPdy4-w103-h125/lenovo-ideapad-330-8.jpg,lenovo intelcorei56200u6thgen 4gbram 1tbhdd nossd 2gbamdgraphicscard 15.6 dos 27490
lenovo ideapad 15imh05 81y400bpin gamimg laptop,https://cdn1.smartprix.com/rx-iUKSw6S7K-w103-h125/lenovo-v110-80tl009m.jpg,lenovo intelcorei710thgen 8gbram 1tbhdd nossd intelhd 15.6 dos 27490
lenovo legion y540 81sy00c7in laptop,https://cdn1.smartprix.com/rx-izORN2XEX-w103-h125/lenovo-ideapad-330-8.jpg,lenovo intelcorei59thgen 8gbram 1tbhdd nossd intelhd620 15.6 dos 27490
lenovo ideapad s145 81w800d0in laptop,https://cdn1.smartprix.com/rx-iSYsOIWHt-w103-h125/lenovo-ideapad-330-8.jpg,lenovo intelcorei510thgen 8gbram 1tbhdd nossd amdradeonvega3 15.6 windows10 27484
lenovo ip 520,https://cdn1.smartprix.com/rx-imb7Gjiey-w103-h125/lenovo-ideapad-s145.jpg,lenovo intelcorei77thgen 16gbram 1tbhdd nossd intelhd620 15.6 windows10 27450
lenovo legion y540 81sx00g7in gaming laptop,https://cdn1.smartprix.com/rx-iZIoTuBBq-w103-h125/lenovo-ideapad-100-8.jpg,lenovo intelcorei79thgen 16gbram 500gb nossd intelhd5500 14.0 windows10 27399
lenovo ideapad 130 81h700c3in laptop,https://cdn1.smartprix.com/rx-ihwR0Btx5-w103-h125/lenovo-ideapad-130-8.jpg,lenovo intelcorei37thgen 4gbram 1tbhdd nossd 2gbnvidiagraphicscard 15.6 dos 27390
lenovo g50-45 notebook,https://cdn1.smartprix.com/rx-iEYsTzMeJ-w103-h125/lenovo-ideapad-320e.jpg,lenovo amda8apu 4gbram 1tbhdd nossd intelintegratedhd520 15.6 windows10 27299
lenovo thinkpad ultraportable x240 netbook,https://cdn1.smartprix.com/rx-i5NyJJzXU-w103-h125/lenovo-ideapad-130-1.jpg,lenovo intelcorei74thgen 4gbram 1tbhdd nossd intelintegratedhd620 15.6 windows10 27297
lenovo thinkpad p51,https://cdn1.smartprix.com/rx-ip46I3inN-w103-h125/lenovo-essential-g50.jpg,lenovo intelcorei77thgen 8gbram 500gb nossd intelhdgraphics 15.6 windows8 27090
lenovo thinkpad e470,https://cdn1.smartprix.com/rx-i7BVPE79J-w103-h125/lenovo-g40-45-notebo.jpg,lenovo intelcorei57thgen 4gbram 1tbhdd nossd 2gbamdgraphicscard 14.0 dos 27000
lenovo ideapad 310,https://cdn1.smartprix.com/rx-ivuXCwodZ-w103-h125/lenovo-ideapad-130-8.jpg,lenovo intelcorei57thgen 8gbram 1tbhdd nossd amdradeonr4 15.6 windows10 27000
lenovo legion y7000 gaming laptop,https://cdn1.smartprix.com/rx-iZy7C0stl-w103-h125/lenovo-ideapad-110-8.jpg,lenovo intelcorei78thgen 8gbram 1tbhdd nossd intelhd 15.6 windows10 27000
lenovo thinkpad e431,https://cdn1.smartprix.com/rx-il1ktMAu2-w103-h125/lenovo-ideapad-330-8.jpg,lenovo intelcorei53rdgen 4gbram 1tbhdd nossd intelintegrated620 15.6 windows10 26999
lenovo yoga book 510,https://cdn1.smartprix.com/rx-iNxXxpdfD-w103-h125/lenovo-ideapad-330-8.jpg,lenovo intelcorei57thgen 4gbram 500gb nossd inteluhd600 15.6 windows10 26999
lenovo ideapad s145 81w800flin laptop,https://cdn1.smartprix.com/rx-i27FZG0Du-w103-h125/lenovo-ideapad-320-8.jpg,lenovo intelcorei510thgen 8gbram 1tbhdd nossd intelhd520 15.6 dos 26999
lenovo ideapad 700,https://cdn1.smartprix.com/rx-iMes3uvi3-w103-h125/lenovo-ideapad-320-8.jpg,lenovo intelcorei56300hq6thgen 12gbram 1tbhdd nossd intelhdgraphics 15.6 dos 26990
lenovo ideapad d330,https://cdn1.smartprix.com/rx-iV5m835u2-w103-h125/lenovo-300-yoga-seri.jpg,lenovo intelceleronn4000 2gbram 500gb nossd intelhdgraphics 11.6 windows8 26990
lenovo ideapad yoga 11,https://cdn1.smartprix.com/rx-ikHQ7BYXo-w103-h125/lenovo-v145-81mt0034.jpg,lenovo nvidiategraquadcore3 2gbram 1tbhdd nossd radeonr4graphics 15.0 dos 26990
lenovo ideapad 310,https://cdn1.smartprix.com/rx-iHlF8PElL-w103-h125/lenovo-ideapad-g50-7.jpg,lenovo intelcorei36thgen 4gbram 1tbhdd nossd 256mbintelgraphicscard 15.6 dos 26990
lenovo chao 7000 laptop,https://cdn1.smartprix.com/rx-iDMCTLyFW-w103-h125/lenovo-ideapad-330-1.jpg,lenovo intelcorei37thgen 4gbram 1tbhdd nossd intelhd620 15.6 dos 26990
lenovo ideapad g50-45,https://cdn1.smartprix.com/rx-iAdjaOzEE-w103-h125/lenovo-ideapad-330-8.jpg,lenovo amdapu 4gbram 1tbhdd nossd intelintegratedgraphics 15.6 dos 26990
lenovo thinkbook 14 iml 20rv00ddih laptop,https://cdn1.smartprix.com/rx-i7OQTV9eN-w103-h125/lenovo-v330-81b1008v.jpg,lenovo intelcorei510thgen 8gbram 1tbhdd nossd amdradeonamdsocplatform 14.0 dos 26990
lenovo legion y7000 81v4000lin gamimg laptop,https://cdn1.smartprix.com/rx-iOnpBkifG-w103-h125/lenovo-g50-45-notebo.jpg,lenovo intelcorei59thgen 8gbram 500gb nossd amdradeonr4graphics 15.6 windows8 26990
lenovo legion y520,https://cdn1.smartprix.com/rx-iO6O7v9Ah-w103-h125/lenovo-ideapad-80xg0.jpg,lenovo intelcorei57300hq7thgen 8gbram 1tbhdd nossd intelhd520 14.0 windows10 26990
lenovo thinkpad e14 20ras1gn00 laptop,https://cdn1.smartprix.com/rx-i5DmTrRXa-w103-h125/lenovo-e40-70-e-seri.jpg,lenovo intelcorei310thgen 4gbram 500gb nossd intelhdgraphics 14.0 dos 26900
lenovo ideapad flex 5 14iil05 81x10083in laptop,https://cdn1.smartprix.com/rx-iKILc3wqY-w103-h125/lenovo-ideapad-flex.jpg,lenovo intelcorei310thgen 4gbram 500gb nossd intelhdgraphics 10.1 windows8 26691
lenovo essential g500,https://cdn1.smartprix.com/rx-inozgsUP9-w103-h125/lenovo-ideapad-g50-7.jpg,lenovo intelpentium2ndgen 2gbram 500gb nossd intelhdgraphics4400 15.6 dos 26660
lenovo ideapad 120s laptop,https://cdn1.smartprix.com/rx-igSrUfFDg-w103-h125/lenovo-ideapad-130-8.jpg,lenovo intelceleron 4gbram 1tbhdd nossd intelhd620 15.6 windows10 26610
lenovo ideapad s340,https://cdn1.smartprix.com/rx-iUDeZ7knl-w103-h125/lenovo-ideapad-s145.webp,lenovo intelcorei510thgen 8gbram 1tbhdd nossd amdradeonr5 15.6 windows10 26593
lenovo ideapad 330,https://cdn1.smartprix.com/rx-iuGGx3sYJ-w103-h125/lenovo-g50-30-laptop.jpg,lenovo intelcorei78thgen 8gbram 500gb nossd intelhd 15.6 windows8 26500
lenovo ideapad 710s,https://cdn1.smartprix.com/rx-ivlllZsqJ-w103-h125/lenovo-b40-70-59-425.jpg,lenovo intelcorei77thgen 8gbram 500gb nossd intelhdgraphics 14.1 dos 26500
lenovo essential g580,https://cdn1.smartprix.com/rx-icwVZEj64-w103-h125/lenovo-g50-80-80l000.jpg,lenovo intelcorei3 2gbram 1tbhdd nossd intelhdgraphics4400 15.6 windows8 26490
lenovo v310,https://cdn1.smartprix.com/rx-inaXd8Mj9-w103-h125/lenovo-g50-45-notebo.jpg,lenovo intelcorei57thgen 4gbram 500gb nossd 2gbamdgraphicscard 15.6 dos 26490
lenovo yoga 500 laptop,https://cdn1.smartprix.com/rx-ig3RoUdTi-w103-h125/lenovo-ideapad-130-8.jpg,lenovo intelcorei55thgen 4gbram 1tbhdd nossd intelintegratedhd620 14.0 windows10 26490
lenovo ideapad yoga 13,https://cdn1.smartprix.com/rx-i10HTeC3D-w103-h125/lenovo-ideapad-330-1.jpg,lenovo intelcorei53rdgen 4gbram 1tbhdd nossd intelhd620 14.0 windows10 26450
lenovo ideapad 330,https://cdn1.smartprix.com/rx-iZySiYDAF-w103-h125/lenovo-ideapad-310-8.jpg,lenovo intelcorei58thgen 8gbram 1tbhdd nossd intelhd520 15.6 dos 26399
lenovo thinkpad t470,https://cdn1.smartprix.com/rx-igM0RQcix-w103-h125/lenovo-essential-g50.jpg,lenovo intelcorei57200u7thgen 8gbram 500gb nossd amdradeonhd8210 15.6 windows8 26380
lenovo ip 520,https://cdn1.smartprix.com/rx-iZLnTtw2U-w103-h125/lenovo-ideapad-320-8.jpg,lenovo intelcorei57thgen 8gbram 1tbhdd nossd intelhd505 15.6 windows10 26299
lenovo yoga 520,https://cdn1.smartprix.com/rx-iGoi4HwrE-w103-h125/lenovo-ideapad-320-8.jpg,lenovo intelcorei57thgen 8gbram 1tbhdd nossd intelhd520 15.6 dos 26299
lenovo ideapad 330,https://cdn1.smartprix.com/rx-iVLzYe0fC-w103-h125/lenovo-ideapad-330-1.jpg,lenovo intelcorei37thgen 4gbram 1tbhdd nossd 2gbamdgraphicscard 15.6 windows10 26240
lenovo ideapad 320e-15isk,https://cdn1.smartprix.com/rx-i31MmLHXG-w103-h125/lenovo-ideapad-330s.jpg,lenovo intelcorei36thgen 4gbram 1tbhdd nossd 2gbamdgraphicscard 15.6 windows10 26240
lenovo legion y540,https://cdn1.smartprix.com/rx-ihUY3pcv6-w103-h125/lenovo-ideapad-320-8.jpg,lenovo intelcorei59thgen 8gbram 1tbhdd nossd intelhd520 15.6 dos 26219
lenovo b40-70,https://cdn1.smartprix.com/rx-iNbODih8p-w103-h125/lenovo-ideapad-flex.jpg,lenovo intelpentium4thgen 2gbram 500gb nossd intelhdgraphics4400 14.0 windows8 26204
lenovo legion y520,https://cdn1.smartprix.com/rx-i3i1N9mDv-w103-h125/lenovo-ideapad-s400.jpg,lenovo intelcorei57300hq7thgen 16gbram 500gb nossd 1gbamdgraphicscard 14.0 dos 26000
lenovo ideapad s145 81w800brin laptop laptop,https://cdn1.smartprix.com/rx-ijF50K0Rr-w103-h125/lenovo-v145-81mt001e.jpg,lenovo intelcorei310thgen 8gbram 1tbhdd nossd amdradeonamdradeon 15.6 windows10 26000
lenovo g50-30 80g0008bus notebook,https://cdn1.smartprix.com/rx-iRY5ue3LG-w103-h125/lenovo-g50-30-80g001.jpg,lenovo intelceleron 2gbram 500gb nossd intelhdgraphics 15.6 dos 25999
lenovo ideapad 110,https://cdn1.smartprix.com/rx-iDleUPXRd-w103-h125/lenovo-ideapad-330-1.jpg,lenovo amdapua66thgen 4gbram 1tbhdd nossd intelintegrateduhd605 15.6 dos 25999
lenovo ideapad s145,https://cdn1.smartprix.com/rx-iyyWsubXo-w103-h125/lenovo-ideapad-330-8.jpg,lenovo intelcorei58thgen 8gbram 500gb nossd amdradeonr2 15.6 windows10 25999
lenovo ideapad 330s,https://cdn1.smartprix.com/rx-i0oRuwnYg-w103-h125/lenovo-ideapad-320-8.jpg,lenovo intelcorei58thgen 8gbram 1tbhdd nossd intelhd520 14.0 dos 25999
lenovo miix 510,https://cdn1.smartprix.com/a/dummy/v1/rx-w103-h125/product.png,lenovo intelcorei56thgen 8gbram 500gb nossd intelhdgraphics 15.6 dos 25999
lenovo ideapad c340,https://cdn1.smartprix.com/rx-itIPGAmbt-w103-h125/lenovo-miix-320-80xf.jpg,lenovo admryzen33rdgen 4gbram nohdd 128gbssd intelhdgraphics 10.1 windows10 25990
lenovo e41-15,https://cdn1.smartprix.com/rx-i00JGBQMl-w103-h125/lenovo-essential-g51.jpg,lenovo amda67310 4gbram 500gb nossd intelhdgraphics4600 15.6 dos 25990
lenovo chromebook duet 2-in-1 chromebook,https://cdn1.smartprix.com/rx-ij7NtVo8N-w103-h125/lenovo-ideapad-s145.jpg,lenovo mediatekheliop60t 4gbram 1tbhdd nossd radeonvega3 15.6 windows10 25990
lenovo ideapad 520s,https://cdn1.smartprix.com/rx-iDQN4PtIk-w103-h125/lenovo-ideapad-320e.jpg,lenovo intelcorei57thgen 8gbram 1tbhdd nossd intelhd520 15.6 dos 25990
lenovo yoga book 530,https://cdn1.smartprix.com/rx-i9WHj4R2U-w103-h125/lenovo-b50-70-59-430.jpg,lenovo intelcorei58thgen 8gbram 500gb nossd intelhdgraphics 15.84 windows8 25990
lenovo yoga book 920,https://cdn1.smartprix.com/rx-iB1ZesVXG-w103-h125/lenovo-b40-80-notebo.jpg,lenovo intelcorei58thgen 8gbram 500gb nossd intelhdgraphics 14.0 windows8 25990
lenovo ideapad s540,https://cdn1.smartprix.com/rx-iVnWfrGRp-w103-h125/lenovo-ideapad-s145.jpg,lenovo intelcorei58thgen 8gbram 1tbhdd nossd intelhd620 15.6 windows10 25989
lenovo ideapad 720s,https://cdn1.smartprix.com/rx-iNs750MCj-w103-h125/lenovo-g-series-59-4.jpg,lenovo intelcorei77thgen 8gbram 500gb nossd intelhdgraphics 14.0 windows8 25900
lenovo chao 7000 laptop,https://cdn1.smartprix.com/rx-iRumJDbRT-w103-h125/lenovo-essential-g57.jpg,lenovo intelcorei57thgen 4gbram 500gb nossd intelhdgraphics 15.6 windows7 25796
lenovo s20-30,https://cdn1.smartprix.com/rx-i45PDIzKs-w103-h125/lenovo-g50-80-80l000.jpg,lenovo intelceleron 2gbram 1tbhdd nossd intelhdgraphics4400 15.6 dos 25790
lenovo c340,https://cdn1.smartprix.com/rx-ib0vsdyKk-w103-h125/lenovo-ideapad-320-8.jpg,lenovo intelcorei58thgen 8gbram 1tbhdd nossd intelhd620 14.0 dos 25777
lenovo ideapad yoga 910,https://cdn1.smartprix.com/rx-iQpJLw2kt-w103-h125/lenovo-essential-g50.jpg,lenovo intelcorei77thgen 8gbram 500gb nossd intelhdgraphics 15.6 dos 25680
lenovo ideapad s145,https://cdn1.smartprix.com/rx-ig4Zj2BkO-w103-h125/lenovo-ideapad-310-1.jpg,lenovo intelcorei36thgen 4gbram 1tbhdd nossd 2gbnvidiagraphicscard 15.6 dos 25599
lenovo ideapad 310,https://cdn1.smartprix.com/rx-it82rhgSo-w103-h125/lenovo-ideapad-310-8.jpg,lenovo intelcorei56thgen 8gbram 1tbhdd nossd intelhd520 15.6 dos 25599
lenovo thinkpad l380,https://cdn1.smartprix.com/rx-iHFvLGvd2-w103-h125/lenovo-ideapad-b590.jpg,lenovo intelcorei58thgen 8gbram 500gb nossd intelhdgraphics 15.6 dos 25599
lenovo g405 notebook,https://cdn1.smartprix.com/rx-ixzrgLFIW-w103-h125/lenovo-20392-b-serie.jpg,lenovo amde1apu 2gbram 500gb nossd intelhdgraphics4000 14.0 dos 25500
lenovo thinkpad e14 20ras13j00 business laptop,https://cdn1.smartprix.com/rx-i6uJftoVd-w103-h125/lenovo-ideapad-130-8.jpg,lenovo intelcorei510thgen 8gbram 1tbhdd nossd inteluhd620 15.6 windows10 25500
lenovo ideapad 100 80rk002uih laptop,https://cdn1.smartprix.com/rx-iIEiEleli-w103-h125/lenovo-ideapad-320e.jpg,lenovo intelcorei35thgen 4gbram 1tbhdd nossd intelintegratedgraphics520 15.6 dos 25499
lenovo ideapad 15imh05 81y400bqin gaming laptop,https://cdn1.smartprix.com/rx-iw0YZLneC-w103-h125/lenovo-b40-80-80f600.jpg,lenovo intelcorei710thgen 8gbram 500gb nossd intelhd 14.0 dos 25499
lenovo ideapad u310,https://cdn1.smartprix.com/rx-i0Lzb6txs-w103-h125/lenovo-ideapad-130-8.jpg,lenovo intelucorei32ndgen 4gbram 1tbhdd nossd intelhdgraphics620 15.6 windows10 25490
lenovo thinkpad t430,https://cdn1.smartprix.com/rx-iejK9ClLh-w103-h125/lenovo-ideapad-330-8.jpg,lenovo intelcorei53rdgen 4gbram 1tbhdd nossd intelintegratedhd620 15.6 dos 25490
lenovo ideapad s540 81ng00bwin laptop,https://cdn1.smartprix.com/rx-i2wLKrNen-w103-h125/lenovo-ideapad-100-8.jpg,lenovo intelcorei710thgen 8gbram 500gb nossd intelhd 15.6 windows10 25490
lenovo v330,https://cdn1.smartprix.com/rx-ihjsYNwOA-w103-h125/lenovo-essential-g58.jpg,lenovo intelcorei78thgen 8gbram 500gb nossd integratedgraphics 15.6 windows8 25399
lenovo ideapad s110,https://cdn1.smartprix.com/rx-ixzWo2uPK-w103-h125/lenovo-ideapad-100-8.jpg,lenovo intelatom2ndgen 2gbram 500gb nossd intelhdgraphics 15.6 windows8 25390
